epoch,loss,accuracy,precision,recall,f1_score,auc
10,0.6925269907171075,0.5277777777777778,0.5263157894736842,0.5555555555555556,0.5405405405405406,0.4907407407407408
20,0.689050473950126,0.5277777777777778,0.5217391304347826,0.6666666666666666,0.5853658536585366,0.5216049382716049
30,0.6875698024576361,0.5277777777777778,0.5263157894736842,0.5555555555555556,0.5405405405405406,0.5462962962962963
40,0.6843952265652743,0.4722222222222222,0.47619047619047616,0.5555555555555556,0.5128205128205128,0.5339506172839505
50,0.6853745579719543,0.5,0.5,0.5,0.5,0.5648148148148149
60,0.6852708242156289,0.5277777777777778,0.5294117647058824,0.5,0.5142857142857142,0.5339506172839505
70,0.6809336055408824,0.6388888888888888,0.6666666666666666,0.5555555555555556,0.6060606060606061,0.632716049382716
80,0.6749178821390326,0.5555555555555556,0.5454545454545454,0.6666666666666666,0.6,0.5339506172839505
90,0.6743542497808283,0.5277777777777778,0.5217391304347826,0.6666666666666666,0.5853658536585366,0.5524691358024691
100,0.6713233861056241,0.5,0.5,0.6111111111111112,0.55,0.5339506172839505
110,0.6803259957920421,0.4444444444444444,0.45,0.5,0.47368421052631576,0.4845679012345679
120,0.677309659394351,0.4444444444444444,0.45,0.5,0.47368421052631576,0.48456790123456794
130,0.6676658554510637,0.5,0.5,0.5555555555555556,0.5263157894736842,0.5
140,0.6729971983216025,0.6666666666666666,0.6875,0.6111111111111112,0.6470588235294118,0.6820987654320988
150,0.6746150255203247,0.6666666666666666,0.6875,0.6111111111111112,0.6470588235294118,0.6049382716049383
160,0.660627316344868,0.5277777777777778,0.5238095238095238,0.6111111111111112,0.5641025641025641,0.5216049382716049
170,0.6556365869262002,0.5,0.5,0.5555555555555556,0.5263157894736842,0.5555555555555556
180,0.6555130481719971,0.5833333333333334,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.6080246913580246
190,0.6588335362347689,0.6666666666666666,0.625,0.8333333333333334,0.7142857142857143,0.6172839506172839
200,0.6544316465204413,0.5277777777777778,0.5217391304347826,0.6666666666666666,0.5853658536585366,0.5277777777777777
210,0.6607660976323214,0.3888888888888889,0.4090909090909091,0.5,0.45,0.47530864197530864
220,0.6779663291844454,0.6944444444444444,0.6842105263157895,0.7222222222222222,0.7027027027027027,0.6759259259259259
230,0.6779843677173961,0.5,0.5,0.6666666666666666,0.5714285714285714,0.4969135802469136
240,0.654315319928256,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.638888888888889
250,0.6632165529511191,0.5277777777777778,0.5217391304347826,0.6666666666666666,0.5853658536585366,0.6172839506172839
260,0.6579267870296132,0.5833333333333334,0.6,0.5,0.5454545454545454,0.7037037037037037
270,0.6595607562498613,0.5,0.5,0.5555555555555556,0.5263157894736842,0.5524691358024691
280,0.6751475605097684,0.5555555555555556,0.5625,0.5,0.5294117647058824,0.441358024691358
290,0.6473034457726912,0.5,0.5,0.5555555555555556,0.5263157894736842,0.5123456790123457
300,0.6422935290770098,0.4722222222222222,0.47619047619047616,0.5555555555555556,0.5128205128205128,0.5216049382716049
310,0.6762687563896179,0.5,0.5,0.5555555555555556,0.5263157894736842,0.48148148148148145
320,0.6549590121616017,0.4166666666666667,0.4117647058823529,0.3888888888888889,0.4,0.3487654320987654
330,0.6381040540608492,0.4722222222222222,0.47368421052631576,0.5,0.4864864864864865,0.537037037037037
340,0.6310424262827093,0.5833333333333334,0.5789473684210527,0.6111111111111112,0.5945945945945946,0.5833333333333334
350,0.6432956890626387,0.5277777777777778,0.5238095238095238,0.6111111111111112,0.5641025641025641,0.5771604938271605
360,0.6407345154068687,0.4166666666666667,0.4117647058823529,0.3888888888888889,0.4,0.49691358024691357
370,0.6319114782593467,0.4722222222222222,0.47619047619047616,0.5555555555555556,0.5128205128205128,0.5648148148148148
380,0.6373507217927412,0.4722222222222222,0.47058823529411764,0.4444444444444444,0.45714285714285713,0.5339506172839505
390,0.6560104489326477,0.5,0.5,0.6666666666666666,0.5714285714285714,0.4814814814814815
400,0.6231474605473605,0.5555555555555556,0.55,0.6111111111111112,0.5789473684210527,0.5493827160493827
410,0.6219851916486566,0.5555555555555556,0.55,0.6111111111111112,0.5789473684210527,0.537037037037037
420,0.6178509918126193,0.5277777777777778,0.5263157894736842,0.5555555555555556,0.5405405405405406,0.5339506172839507
430,0.6219170147722418,0.5277777777777778,0.5263157894736842,0.5555555555555556,0.5405405405405406,0.5246913580246914
440,0.6316245794296265,0.4722222222222222,0.47619047619047616,0.5555555555555556,0.5128205128205128,0.478395061728395
450,0.6496526328000155,0.5,0.5,0.5,0.5,0.5555555555555556
460,0.6379939426075328,0.5277777777777778,0.52,0.7222222222222222,0.6046511627906976,0.45370370370370366
470,0.6132507649334994,0.5555555555555556,0.5454545454545454,0.6666666666666666,0.6,0.5092592592592593
480,0.6162849827246233,0.5277777777777778,0.5217391304347826,0.6666666666666666,0.5853658536585366,0.5216049382716049
490,0.615192938934673,0.4722222222222222,0.47368421052631576,0.5,0.4864864864864865,0.5246913580246914
500,0.6609635190530256,0.5555555555555556,0.55,0.6111111111111112,0.5789473684210527,0.5925925925925926
