epoch,loss,accuracy,precision,recall,f1_score,auc
10,0.6221578012813221,0.7222222222222222,0.75,0.6666666666666666,0.7058823529411765,0.7685185185185185
20,0.5454507361758839,0.75,0.7647058823529411,0.7222222222222222,0.7428571428571429,0.8302469135802469
30,0.49881998788226733,0.75,0.7647058823529411,0.7222222222222222,0.7428571428571429,0.8549382716049383
40,0.4558613787997853,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.867283950617284
50,0.42915342070839624,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8765432098765432
60,0.4028017602183602,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8919753086419753
70,0.3884571140462702,0.8055555555555556,0.8666666666666667,0.7222222222222222,0.7878787878787878,0.8641975308641975
80,0.36276462403210724,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.9012345679012346
90,0.3496462892402302,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8703703703703703
100,0.3381916040723974,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8981481481481481
110,0.3323668160221793,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.904320987654321
120,0.3164118311621926,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.888888888888889
130,0.30222930149598554,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058,0.8888888888888888
140,0.29160287298939447,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058,0.8919753086419753
150,0.2815636084838347,0.8611111111111112,0.8823529411764706,0.8333333333333334,0.8571428571428571,0.9228395061728395
160,0.29404302550987765,0.8611111111111112,0.8823529411764706,0.8333333333333334,0.8571428571428571,0.9166666666666666
170,0.26589452949437226,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9074074074074074
180,0.2642025663094087,0.8611111111111112,0.8823529411764706,0.8333333333333334,0.8571428571428571,0.904320987654321
190,0.2603395879268646,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9043209876543209
200,0.25124445963989606,0.8888888888888888,0.9375,0.8333333333333334,0.8823529411764706,0.9012345679012346
210,0.24046301299875433,0.8611111111111112,0.8823529411764706,0.8333333333333334,0.8571428571428571,0.9074074074074074
220,0.23687032677910544,0.8611111111111112,0.8823529411764706,0.8333333333333334,0.8571428571428571,0.9197530864197531
230,0.23946827243674884,0.8888888888888888,0.9375,0.8333333333333334,0.8823529411764706,0.9166666666666666
240,0.22392930361357602,0.8611111111111112,0.9333333333333333,0.7777777777777778,0.8484848484848485,0.9166666666666666
250,0.22238139537247745,0.8611111111111112,0.9333333333333333,0.7777777777777778,0.8484848484848485,0.9166666666666666
260,0.21745048598809677,0.8611111111111112,0.8823529411764706,0.8333333333333334,0.8571428571428571,0.9104938271604938
270,0.2360113263130188,0.8611111111111112,0.8823529411764706,0.8333333333333334,0.8571428571428571,0.925925925925926
280,0.20839964937080036,0.8333333333333334,0.8,0.8888888888888888,0.8421052631578947,0.9012345679012345
290,0.20531223172491248,0.8611111111111112,0.9333333333333333,0.7777777777777778,0.8484848484848485,0.9197530864197532
300,0.19747682051225143,0.8055555555555556,0.8235294117647058,0.7777777777777778,0.8,0.8981481481481481
310,0.19853040440516037,0.8888888888888888,0.9375,0.8333333333333334,0.8823529411764706,0.9228395061728395
320,0.18483609638430856,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9166666666666666
330,0.18072744458913803,0.8055555555555556,0.8235294117647058,0.7777777777777778,0.8,0.8888888888888888
340,0.1907749284397472,0.8888888888888888,0.9375,0.8333333333333334,0.8823529411764706,0.9228395061728395
350,0.17656475711952557,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058,0.9104938271604939
360,0.17364896156571127,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9197530864197531
370,0.17505038597367026,0.8055555555555556,0.8235294117647058,0.7777777777777778,0.8,0.9012345679012346
380,0.1752885193987326,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058,0.8919753086419754
390,0.17886282097209583,0.8611111111111112,0.9333333333333333,0.7777777777777778,0.8484848484848485,0.904320987654321
400,0.19336598976091904,0.9166666666666666,0.9411764705882353,0.8888888888888888,0.9142857142857143,0.9135802469135802
410,0.17368868535215204,0.75,0.8,0.6666666666666666,0.7272727272727273,0.8919753086419753
420,0.1540273983370174,0.8611111111111112,0.9333333333333333,0.7777777777777778,0.8484848484848485,0.9074074074074074
430,0.15356300974434073,0.8055555555555556,0.8235294117647058,0.7777777777777778,0.8,0.8919753086419753
440,0.15655359625816345,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058,0.9074074074074074
450,0.17204478518529373,0.7777777777777778,0.8125,0.7222222222222222,0.7647058823529411,0.8796296296296297
